# 載入完成（DoSimInit 跑完）當下的衍生陣列（名稱,值,…）
TRF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,100,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,50,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,0,0,0,50,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,150,50,0,0,0,0,50,50,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,100,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,50,0,0,100,200,200,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,0,0,200,50,0,50,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,50,50,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-4,0,0,0,0,0,-32,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0
COM,-64,-64,-64,-64,-64,-64,-60,-44,-44,-60,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-60,-44,-28,-28,-44,-60,-64,-64,-64,-64,-64,-64,-64,-64,-60,-44,-28,-12,-12,-28,-44,-60,-64,-64,-64,-64,-64,-64,-60,-44,-28,-12,4,4,-12,-28,-44,-60,-64,-64,-64,-64,-60,-44,-28,-12,4,20,20,4,-12,-28,-44,-60,-64,-64,-60,-44,-28,-12,4,20,36,36,20,4,-12,-28,-44,-60,-60,-44,-28,-12,4,20,36,52,52,36,20,4,-12,-28,-44,-64,-52,-36,-20,-4,12,28,44,44,28,12,-4,-20,-36,-52,-64,-64,-52,-36,-20,-4,12,28,28,12,-4,-20,-36,-52,-64,-64,-64,-64,-52,-36,-20,-4,12,12,-4,-20,-36,-52,-64,-64,-64,-64,-64,-64,-52,-36,-20,-4,-4,-20,-36,-52,-64,-64,-64,-64,-64,-64,-64,-64,-52,-36,-20,-20,-36,-52,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-52,-36,-36,-52,-64,-64,-64,-64,-64
POP,0,0,0,0,0,0,0,0,22,22,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,24,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,30,46,100,70,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,42,32,42,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,28,12,6,2,30,54,140,148,164,124,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,12,24,60,48,76,48,62,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,122,100,64,36,34,76,164,172,236,212,172,116,22,12,4,4,0,0,0,0,0,0,0,0,0,22,22,46,22,46,22,26,12,50,58,94,68,100,64,56,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,228,202,150,86,94,162,228,4,226,220,214,102,54,10,20,10,10,0,6,0,6,0,6,0,30,46,116,94,144,94,122,46,34,24,66,60,108,72,94,36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,250,0,160,122,96,176,232,222,190,196,154,130,34,34,22,38,22,36,18,40,22,46,22,54,46,124,124,208,160,226,142,118,22,22,24,80,76,114,62,58,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,248,184,142,60,72,94,164,142,156,118,148,70,60,22,44,46,94,72,112,82,140,94,144,94,140,92,152,118,206,154,206,82,44,0,34,48,122,84,106,48,42,12,12,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,0,132,174,178,66,44,20,64,74,126,102,128,72,82,38,42,28,84,96,150,118,196,160,232,160,208,124,128,58,108,92,184,130,128,30,44,34,110,98,138,76,82,38,50,28,48,22,46,22,34,12,12,0,0,0,0,0,0,0,0,0,88,184,106,66,18,32,24,60,60,108,60,68,36,54,24,32,36,90,72,132,118,218,154,212,118,128,46,42,24,90,96,180,96,108,70,148,118,186,94,98,36,66,58,122,94,148,94,134,70,74,24,12,0,0,0,0,0,0,0,0,88,106,108,34,34,26,32,18,50,44,52,20,40,32,36,12,26,18,48,42,122,112,184,110,118,34,26,0,18,30,124,126,168,98,184,160,246,154,166,58,80,52,130,124,220,172,242,154,178,86,66,12,4,0,0,0,0,0,0,0,36,84,50,44,22,34,12,20,12,38,18,28,18,36,24,30,12,22,12,52,48,122,96,148,60,44,0,6,0,46,72,174,108,162,130,248,176,246,128,164,94,144,92,170,140,0,176,242,130,138,48,30,0,0,0,0,0,0,0,0,18,28,42,30,46,32,42,18,42,26,42,18,30,20,36,26,38,24,50,38,82,64,138,102,118,40,52,22,52,40,138,124,180,102,188,148,240,166,226,146,204,130,156,88,176,146,238,154,186,88,90,30,22,0,0,0,0,0,0,0,6,20,34,54,62,102,74,108,72,100,56,58,28,38,24,50,36,80,60,106,82,146,106,174,106,152,94,146,94,166,130,224,142,186,104,166,118,202,126,176,114,166,94,140,90,172,126,202,108,136,72,90,36,18,0,0,0,0,0,0,10,26,42,62,100,116,160,118,156,112,112,58,54,28,54,44,104,88,132,92,154,124,182,128,204,154,236,166,246,172,246,166,220,130,136,64,122,100,132,66,112,82,144,98,134,80,158,122,174,96,136,86,80,24,8,0,0,0,0,0,20,38,70,76,98,142,126,140,96,116,76,60,28,44,54,116,108,172,94,110,70,134,94,166,130,234,166,254,176,6,140,170,94,118,46,48,36,82,44,60,44,118,96,154,78,116,90,196,130,182,98,120,58,40,10,2,0,0,0,0,34,82,128,162,156,186,180,108,84,60,54,30,22,42,102,120,178,130,128,40,70,52,106,82,172,142,214,142,242,166,170,46,54,22,24,0,18,18,26,16,74,82,156,110,146,78,172,148,238,150,176,82,80,30,18,4,0,0,0,0,40,104,186,204,230,232,208,132,54,34,28,14,24,54,114,130,100,126,58,72,48,100,60,106,84,164,96,164,130,214,94,54,0,12,6,6,0,6,0,24,48,140,118,208,128,200,140,0,176,8,144,166,68,52,10,2,0,0,0,0,22,64,118,152,136,164,140,74,26,10,6,12,18,90,114,108,78,52,82,56,120,96,120,60,124,92,138,76,162,124,116,22,12,12,24,12,6,0,4,12,90,110,220,172,10,178,20,190,38,196,12,152,156,54,34,0,0,0,0,0,0,18,40,40,46,46,46,22,0,0,2,0,36,72,144,96,72,96,72,120,96,156,96,146,106,196,118,166,92,124,46,24,6,24,26,24,6,2,0,42,70,200,164,28,188,38,188,42,188,44,188,8,142,142,46,30,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,6,18,90,102,108,94,96,130,88,132,100,166,130,230,178,254,148,148,46,30,0,6,12,24,12,6,0,30,46,160,160,24,196,44,196,44,196,44,196,32,184,234,128,128,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,78,54,54,84,60,80,48,102,96,202,166,28,188,244,94,54,0,6,0,12,6,12,0,22,46,148,140,16,188,38,188,36,188,44,188,32,164,230,124,164,98,120,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,30,12,30,30,108,118,238,190,34,172,148,22,30,22,40,18,42,22,30,22,124,148,12,196,26,178,2,172,20,196,40,184,240,118,140,70,132,104,94,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,4,0,22,36,124,130,6,188,244,94,76,46,116,82,126,82,118,46,78,94,244,188,18,152,204,106,184,140,12,188,18,154,180,66,72,52,96,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,142,148,236,148,150,64,142,136,214,148,220,142,154,70,180,172,6,154,196,96,128,70,168,148,242,166,220,124,106,20,32,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,52,124,94,142,82,140,118,230,164,254,176,2,140,194,140,250,140,180,104,170,94,132,82,144,94,158,106,150,60,34,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,24,34,28,56,40,112,108,204,160,238,160,0,184,2,166,0,166,180,76,154,136,182,100,108,46,74,46,112,82,84,18,28,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,24,26,24,24,14,48,60,156,132,212,118,176,118,220,154,250,166,224,94,116,82,170,106,112,48,64,36,84,72,120,60,60,38,60,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,24,24,30,52,36,84,92,178,130,162,70,142,110,214,154,232,136,164,78,136,92,104,36,62,50,88,76,112,88,92,56,76,58,50,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,12,18,48,52,60,48,110,118,200,118,156,96,190,142,236,142,198,118,176,106,140,48,54,36,84,78,100,84,94,72,66,54,54,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,8,18,24,48,36,54,82,152,148,206,136,200,142,228,160,202,116,194,148,204,110,112,42,76,76,114,126,130,138,108,96,54,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,30,24,36,12,18,16,24,48,78,94,146,122,196,132,194,130,188,94,130,106,214,152,204,106,124,66,104,126,178,210,202,186,116,100,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,26,32,70,54,48,6,6,12,24,54,52,52,116,108,160,100,142,86,92,42,118,124,206,148,200,118,130,78,126,166,192,200,148,138,88,110,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,52,70,122,58,28,0,0,34,34,34,24,36,90,60,84,48,66,24,34,36,102,82,150,118,184,108,130,96,120,120,108,108,82,134,100,92,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,104,106,98,22,6,28,46,98,46,22,24,18,36,12,30,12,18,0,20,18,46,40,118,114,180,132,144,120,84,96,76,130,92,118,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,46,94,46,22,24,40,116,106,98,46,30,52,22,44,18,44,22,28,6,12,0,24,36,114,114,180,168,146,150,96,152,112,130,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,24,36,100,94,140,80,74,120,94,142,82,122,82,120,58,48,12,12,0,24,36,108,136,172,212,148,190,116,152,70,62,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,40,96,84,136,92,94,118,138,230,166,216,136,198,136,140,54,54,24,24,0,24,42,100,154,160,220,142,162,78,84,38,32,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,114,82,120,84,120,82,94,194,164,6,154,202,134,182,94,100,60,96,48,30,0,18,40,64,128,106,148,70,72,36,54,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,104,112,134,64,108,88,90,114,122,234,172,214,116,158,104,114,62,120,108,122,44,18,0,6,24,28,70,52,54,20,38,34,30,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,70,154,82,90,48,82,66,78,182,154,246,130,136,98,108,60,78,66,132,94,72,18,4,0,0,12,24,42,30,20,24,32,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,96,104,142,60,74,36,44,114,136,248,170,170,88,100,90,88,46,72,60,84,48,24,6,0,0,12,30,60,42,42,30,42,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,70,178,130,158,70,58,52,88,216,176,238,112,90,84,102,88,90,44,56,42,40,24,6,2,4,12,50,60,74,44,74,56,48,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,112,136,208,144,130,56,54,124,144,230,150,130,58,68,84,112,70,66,32,30,24,12,6,0,2,12,24,54,36,64,70,122,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,120,116,148,82,46,34,52,122,94,124,52,38,40,72,74,84,54,58,40,18,8,2,8,6,6,14,12,24,28,104,106,98,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,92,116,76,28,6,22,22,48,22,24,6,18,32,56,52,80,104,88,46,20,20,18,28,18,12,10,0,24,46,94,46,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,92,108,92,24,6,0,12,6,18,4,4,8,18,30,44,94,130,124,74,38,30,44,40,42,30,14,6,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,92,46,22,0,6,12,30,22,28,16,16,30,28,48,60,102,88,56,40,36,38,56,48,38,24,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,0,2,6,30,36,56,36,34,34,38,56,36,48,36,36,32,28,30,38,38,42,30,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,24,56,44,52,30,30,50,42,52,22,16,8,10,20,16,16,26,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,24,30,44,30,26,26,26,40,28,22,4,0,4,4,4,6,6,6,2,0,0,0,0,0,0,0,0,0
